step,train_loss,train_accuracy,valid_loss,valid_mean_token_accuracy
3406,0.0,1.0,,
3407,0.0,1.0,,
3408,1.32705,0.85714,,
3409,2e-05,1.0,,
3410,3e-05,1.0,,
3411,0.0,1.0,,
3412,0.0,1.0,,
3413,0.0,1.0,,
3414,0.0,1.0,,
3415,0.0,1.0,,
3416,0.0,1.0,,
3417,0.0,1.0,,
3418,1.37245,0.85714,,
3419,0.0,1.0,,
3420,0.0,1.0,,
3421,1.35222,0.8,,
3422,0.0,1.0,,
3423,5e-05,1.0,,
3424,0.0,1.0,,
3425,0.0,1.0,,
3426,8e-05,1.0,,
3427,0.0,1.0,,
3428,1.71444,0.75,,
3429,0.0,1.0,,
3430,0.00299,1.0,,
3431,0.0,1.0,,
3432,0.0,1.0,,
3433,0.0,1.0,,
3434,0.0,1.0,,
3435,0.0,1.0,,
3436,3.48883,0.8,,
3437,0.55766,0.85714,,
3438,1.66427,0.875,,
3439,0.0,1.0,,
3440,0.00133,1.0,,
3441,0.0,1.0,,
3442,0.0,1.0,,
3443,0.0,1.0,,
3444,2.185,0.8,,
3445,2.41126,0.8,,
3446,0.0,1.0,,
3447,0.0,1.0,,
3448,0.2617,0.8,,
3449,0.0,1.0,,
3450,0.01854,1.0,,
3451,1.58662,0.85714,,
3452,0.0,1.0,,
3453,0.0,1.0,,
3454,4.23561,0.75,,
3455,2e-05,1.0,,
3456,0.0,1.0,,
3457,0.00019,1.0,,
3458,2.351,0.85714,,
3459,0.0,1.0,,
3460,2.84053,0.85714,,
3461,0.0,1.0,,
3462,0.0,1.0,,
3463,0.0,1.0,,
3464,0.0,1.0,,
3465,2.70376,0.66667,,
3466,0.64969,0.8,,
3467,2.55304,0.75,,
3468,0.00201,1.0,,
3469,0.0,1.0,,
3470,0.56421,0.875,,
3471,0.0,1.0,,
3472,0.0,1.0,,
3473,4.95642,0.83333,,
3474,0.83284,0.83333,,
3475,0.0,1.0,,
3476,0.0,1.0,,
3477,0.0,1.0,,
3478,0.59146,0.875,,
3479,0.0,1.0,,
3480,0.0,1.0,,
3481,0.15252,0.85714,,
3482,1.23332,0.8,,
3483,0.0,1.0,,
3484,0.0,1.0,,
3485,0.0,1.0,,
3486,1.02746,0.875,,
3487,0.0,1.0,,
3488,5.14273,0.83333,,
3489,0.02118,1.0,,
3490,0.00114,1.0,,
3491,0.0,1.0,,
3492,0.0,1.0,,
3493,0.0,1.0,,
3494,0.00212,1.0,,
3495,0.0,1.0,,
3496,0.0,1.0,,
3497,0.01483,1.0,,
3498,9.04162,0.75,,
3499,0.0,1.0,,
3500,0.0,1.0,,
3501,0.57603,0.85714,,
3502,0.00078,1.0,,
3503,0.0,1.0,,
3504,0.0,1.0,,
3505,0.0,1.0,,
3506,2.21844,0.85714,,
3507,0.0,1.0,,
3508,0.0,1.0,,
3509,0.01717,1.0,,
3510,1e-05,1.0,,
3511,0.0,1.0,,
3512,0.0,1.0,,
3513,0.00211,1.0,,
3514,1.40715,0.83333,,
3515,0.0,1.0,,
3516,0.0,1.0,,
3517,2.28763,0.85714,,
3518,0.00299,1.0,,
3519,0.0,1.0,,
3520,0.00183,1.0,,
3521,0.38592,0.8,,
3522,2e-05,1.0,,
3523,4.26151,0.8,,
3524,0.0,1.0,,
3525,0.0,1.0,,
3526,0.0,1.0,,
3527,3.30945,0.8,,
3528,0.0,1.0,,
3529,0.85905,0.75,,
3530,2e-05,1.0,,
3531,0.0,1.0,,
3532,0.0,1.0,,
3533,0.0,1.0,,
3534,0.0,1.0,,
3535,0.0,1.0,,
3536,0.0,1.0,,
3537,0.0,1.0,,
3538,0.0,1.0,,
3539,0.00044,1.0,,
3540,0.0,1.0,,
3541,0.0,1.0,,
3542,0.0,1.0,,
3543,0.0,1.0,,
3544,2.03875,0.8,,
3545,0.0,1.0,,
3546,1.7432,0.8,,
3547,0.0,1.0,,
3548,0.0,1.0,,
3549,1.45055,0.85714,,
3550,0.0,1.0,,
3551,0.0,1.0,,
3552,0.00535,1.0,,
3553,0.0,1.0,,
3554,0.0,1.0,,
3555,0.0,1.0,,
3556,0.0,1.0,,
3557,0.0,1.0,,
3558,0.0,1.0,,
3559,0.0,1.0,,
3560,1e-05,1.0,,
3561,1e-05,1.0,,
3562,2.1952,0.81818,,
3563,0.0,1.0,,
3564,0.0,1.0,,
3565,0.0,1.0,,
3566,1.79312,0.85714,,
3567,0.0,1.0,,
3568,3.62666,0.8,,
3569,3e-05,1.0,,
3570,0.0,1.0,,
3571,0.0,1.0,,
3572,0.0,1.0,,
3573,3.86128,0.85714,,
3574,0.0,1.0,,
3575,0.01998,1.0,,
3576,0.0,1.0,,
3577,0.0,1.0,,
3578,0.0458,1.0,,
3579,0.0,1.0,,
3580,0.0,1.0,,
3581,0.0,1.0,,
3582,5.13697,0.8,,
3583,0.0,1.0,,
3584,0.0,1.0,,
3585,0.0,1.0,,
3586,0.0,1.0,,
3587,0.0212,1.0,,
3588,0.0,1.0,,
3589,1e-05,1.0,,
3590,0.0,1.0,,
3591,0.0,1.0,,
3592,0.0,1.0,,
3593,0.28057,0.9,,
3594,2.5831,0.75,,
3595,0.0,1.0,,
3596,4e-05,1.0,,
3597,0.0,1.0,,
3598,0.0,1.0,,
3599,0.0,1.0,,
3600,0.0,1.0,,
3601,0.00087,1.0,,
3602,0.0,1.0,,
3603,0.0,1.0,,
3604,0.0,1.0,,
3605,0.41316,0.9,,
3606,0.0,1.0,,
3607,0.0,1.0,,
3608,0.0,1.0,,
3609,8e-05,1.0,,
3610,7.01512,0.8,,
3611,0.00039,1.0,,
3612,0.0,1.0,,
3613,1e-05,1.0,,
3614,0.0,1.0,,
3615,0.0,1.0,,
3616,0.0,1.0,,
3617,0.0,1.0,,
3618,0.0,1.0,,
3619,1.92797,0.83333,,
3620,0.0,1.0,,
3621,0.0,1.0,,
3622,0.0,1.0,,
3623,0.0,1.0,,
3624,0.0,1.0,,
3625,0.0,1.0,,
3626,0.0,1.0,,
3627,5e-05,1.0,,
3628,0.0,1.0,,
3629,0.36241,0.83333,,
3630,0.0,1.0,,
3631,6.87132,0.66667,,
3632,0.0,1.0,,
3633,0.0,1.0,,
3634,0.0,1.0,,
3635,0.30163,0.9,,
3636,0.0,1.0,,
3637,0.0,1.0,,
3638,0.33989,0.9,,
3639,0.18511,0.75,,
3640,0.0,1.0,,
3641,0.0,1.0,,
3642,1e-05,1.0,,
3643,0.0,1.0,,
3644,0.00092,1.0,,
3645,4e-05,1.0,,
3646,1.01784,0.83333,,
3647,0.0,1.0,,
3648,0.0,1.0,,
3649,0.0,1.0,,
3650,0.0,1.0,,
3651,0.01826,1.0,,
3652,0.0,1.0,,
3653,0.0,1.0,,
3654,0.0,1.0,,
3655,0.0,1.0,,
3656,0.0,1.0,,
3657,0.0,1.0,,
3658,0.0,1.0,,
3659,0.00128,1.0,,
3660,0.0,1.0,,
3661,1.09578,0.9,,
3662,0.0,1.0,,
3663,0.0,1.0,,
3664,0.0,1.0,,
3665,0.0,1.0,,
3666,0.0,1.0,,
3667,2.88326,0.83333,,
3668,3.79283,0.71429,,
3669,1e-05,1.0,,
3670,0.4348,0.88889,,
3671,0.0,1.0,,
3672,0.0,1.0,,
3673,0.0,1.0,,
3674,0.00125,1.0,,
3675,0.0,1.0,,
3676,0.0,1.0,,
3677,0.0,1.0,,
3678,0.56214,0.8,,
3679,0.0,1.0,,
3680,0.0,1.0,,
3681,0.0,1.0,,
3682,7e-05,1.0,,
3683,0.56655,0.83333,,
3684,0.0,1.0,,
3685,3.39894,0.5,,
3686,0.24372,0.875,,
3687,0.0,1.0,,
3688,0.0,1.0,,
3689,0.0,1.0,,
3690,0.00024,1.0,,
3691,0.0,1.0,,
3692,0.0,1.0,,
3693,3.75852,0.83333,,
3694,0.0,1.0,,
3695,0.0,1.0,,
3696,0.0,1.0,,
3697,0.0,1.0,,
3698,1e-05,1.0,,
3699,0.00021,1.0,,
3700,0.0,1.0,,
3701,0.0,1.0,,
3702,0.0,1.0,,
3703,0.0,1.0,,
3704,0.27333,0.875,,
3705,0.0,1.0,,
3706,1e-05,1.0,,
3707,0.00429,1.0,,
3708,0.78165,0.85714,,
3709,0.0,1.0,,
3710,1.2827,0.85714,,
3711,0.0,1.0,,
3712,1e-05,1.0,,
3713,0.0,1.0,,
3714,2.27712,0.75,,
3715,0.0,1.0,,
3716,0.0,1.0,,
3717,1.24856,0.90909,,
3718,0.0,1.0,,
3719,0.62648,0.8,,
3720,0.0,1.0,,
3721,0.0,1.0,,
3722,0.0,1.0,,
3723,0.0,1.0,,
3724,0.0,1.0,,
3725,0.0,1.0,,
3726,1.95872,0.85714,,
3727,0.0,1.0,,
3728,0.01142,1.0,,
3729,2.31248,0.85714,,
3730,0.0,1.0,,
3731,8e-05,1.0,,
3732,0.0,1.0,,
3733,0.04396,1.0,,
3734,1.86065,0.83333,,
3735,0.00039,1.0,,
3736,0.0,1.0,,
3737,0.0,1.0,,
3738,0.47854,0.9,,
3739,5.10412,0.85714,,
3740,3.40509,0.6,,
3741,0.0,1.0,,
3742,0.0,1.0,,
3743,0.0,1.0,,
3744,0.0,1.0,,
3745,0.0,1.0,,
3746,0.0,1.0,,
3747,0.0,1.0,,
3748,0.00086,1.0,,
3749,0.0,1.0,,
3750,0.0,1.0,,
3751,0.0,1.0,,
3752,0.0,1.0,,
3753,0.0,1.0,,
3754,0.0,1.0,,
3755,0.00081,1.0,,
3756,0.0,1.0,,
3757,0.0,1.0,,
3758,1e-05,1.0,,
3759,0.0,1.0,,
3760,2e-05,1.0,,
3761,1.21415,0.75,,
3762,0.0,1.0,,
3763,0.0,1.0,,
3764,2.84739,0.83333,,
3765,0.0,1.0,,
3766,0.0,1.0,,
3767,0.0,1.0,,
3768,0.0,1.0,,
3769,0.0,1.0,,
3770,3e-05,1.0,,
3771,0.0,1.0,,
3772,0.0,1.0,,
3773,0.0,1.0,,
3774,0.0,1.0,,
3775,1e-05,1.0,,
3776,0.76363,0.9,,
3777,0.01671,1.0,,
3778,0.0,1.0,,
3779,0.0,1.0,,
3780,0.00025,1.0,,
3781,0.56474,0.75,,
3782,0.00451,1.0,,
3783,0.001,1.0,,
3784,0.0,1.0,,
3785,0.0,1.0,,
3786,0.0,1.0,,
3787,0.0,1.0,,
3788,0.0,1.0,,
3789,0.0,1.0,,
3790,2e-05,1.0,,
3791,0.31353,0.85714,,
3792,0.0,1.0,,
3793,0.0,1.0,,
3794,0.0,1.0,,
3795,0.0,1.0,,
3796,0.0,1.0,,
3797,0.0,1.0,,
3798,0.13176,0.85714,,
3799,5e-05,1.0,,
3800,0.0,1.0,,
3801,0.0,1.0,,
3802,0.0,1.0,,
3803,0.0,1.0,,
3804,0.0,1.0,,
3805,1.19251,0.83333,,
3806,0.0,1.0,,
3807,3.21955,0.75,,
3808,0.0,1.0,,
3809,0.80544,0.875,,
3810,0.0,1.0,,
3811,0.0,1.0,,
3812,0.0,1.0,,
3813,0.17586,0.9,,
3814,0.0,1.0,,
3815,2.33735,0.8,,
3816,0.11491,0.875,,
3817,0.00725,1.0,,
3818,0.0,1.0,,
3819,1.87428,0.83333,,
3820,0.0,1.0,,
3821,0.0,1.0,,
3822,0.19795,0.8,,
3823,0.0,1.0,,
3824,0.0,1.0,,
3825,4.13839,0.83333,,
3826,0.72425,0.83333,,
3827,0.0,1.0,,
3828,0.0,1.0,,
3829,0.0695,1.0,,
3830,0.0,1.0,,
3831,0.0,1.0,,
3832,2.42462,0.75,,
3833,0.0,1.0,,
3834,0.0,1.0,,
3835,0.0,1.0,,
3836,1e-05,1.0,,
3837,0.0,1.0,,
3838,0.0,1.0,,
3839,0.25933,0.875,,
3840,3e-05,1.0,,
3841,0.0073,1.0,,
3842,0.03163,1.0,,
3843,0.0,1.0,,
3844,0.0,1.0,,
3845,3.07671,0.83333,,
3846,0.0,1.0,,
3847,0.0,1.0,,
3848,0.0,1.0,,
3849,0.00016,1.0,,
3850,0.44064,0.8,,
3851,0.0,1.0,,
3852,0.0,1.0,,
3853,0.00017,1.0,,
3854,1.40823,0.75,,
3855,0.0,1.0,,
3856,0.0,1.0,,
3857,0.0,1.0,,
3858,0.0,1.0,,
3859,0.62326,0.875,,
3860,0.0,1.0,,
3861,2.91278,0.83333,,
3862,0.0,1.0,,
3863,0.0,1.0,,
3864,0.0,1.0,,
3865,0.0,1.0,,
3866,0.0,1.0,,
3867,0.0,1.0,,
3868,0.18128,0.875,,
3869,0.0,1.0,,
3870,0.00035,1.0,,
3871,0.29956,0.85714,,
3872,0.02679,1.0,,
3873,0.0,1.0,,
3874,0.0,1.0,,
3875,1.27696,0.83333,,
3876,0.0,1.0,,
3877,0.01139,1.0,,
3878,0.0,1.0,,
3879,0.0,1.0,,
3880,0.0,1.0,,
3881,0.0,1.0,,
3882,0.0,1.0,,
3883,0.04094,1.0,,
3884,0.0,1.0,,
3885,0.0,1.0,,
3886,0.98433,0.83333,,
3887,0.0,1.0,,
3888,8.91729,0.75,,
3889,0.0,1.0,,
3890,0.0,1.0,,
3891,3.93266,0.75,,
3892,0.0,1.0,,
3893,0.89468,0.8,,
3894,0.0,1.0,,
3895,0.0,1.0,,
3896,0.00279,1.0,,
3897,0.0,1.0,,
3898,1e-05,1.0,,
3899,0.14082,0.875,,
3900,0.00023,1.0,,
3901,0.00807,1.0,,
3902,0.0,1.0,,
3903,0.03221,1.0,,
3904,0.0,1.0,,
3905,0.0,1.0,,
3906,0.0,1.0,,
3907,0.0,1.0,,
3908,0.0,1.0,,
3909,0.0,1.0,,
3910,4.79474,0.8,,
3911,0.0,1.0,,
3912,0.0,1.0,,
3913,0.0,1.0,,
3914,0.0,1.0,,
3915,0.00017,1.0,,
3916,0.0,1.0,,
3917,0.01487,1.0,,
3918,0.0,1.0,,
3919,0.0,1.0,,
3920,2.36955,0.85714,,
3921,0.0,1.0,,
3922,1e-05,1.0,,
3923,0.0,1.0,,
3924,0.0,1.0,,
3925,1e-05,1.0,,
3926,0.0,1.0,,
3927,0.0,1.0,,
3928,0.0,1.0,,
3929,0.0,1.0,,
3930,5.05307,0.75,,
3931,0.0017,1.0,,
3932,1.76844,0.83333,,
3933,0.0,1.0,,
3934,0.0,1.0,,
3935,0.00027,1.0,,
3936,0.00035,1.0,,
3937,0.0,1.0,,
3938,6.01186,0.6,,
3939,0.00215,1.0,,
3940,0.0,1.0,,
3941,0.0,1.0,,
3942,0.0,1.0,,
3943,0.0,1.0,,
3944,0.85258,0.8,,
3945,0.0,1.0,,
3946,0.0,1.0,,
3947,0.0,1.0,,
3948,0.0,1.0,,
3949,0.0,1.0,,
3950,0.04681,1.0,,
3951,0.0,1.0,,
3952,0.35043,0.90909,,
3953,0.0,1.0,,
3954,0.0,1.0,,
3955,0.0,1.0,,
3956,0.0,1.0,,
3957,0.0,1.0,,
3958,0.21564,0.85714,,
3959,0.31795,0.85714,,
3960,0.25238,0.85714,,
3961,0.0,1.0,,
3962,0.0,1.0,,
3963,4.70359,0.75,,
3964,0.0,1.0,,
3965,0.28619,0.8,,
3966,0.59582,0.9,,
3967,0.0,1.0,,
3968,0.01025,1.0,,
3969,0.0,1.0,,
3970,0.01307,1.0,,
3971,0.0,1.0,,
3972,0.0,1.0,,
3973,0.0,1.0,,
3974,0.0,1.0,,
3975,0.0,1.0,,
3976,0.01281,1.0,,
3977,1.26012,0.83333,,
3978,0.0,1.0,,
3979,0.0,1.0,,
3980,0.0,1.0,,
3981,0.0,1.0,,
3982,0.0,1.0,,
3983,0.01375,1.0,,
3984,0.0,1.0,,
3985,0.0,1.0,,
3986,0.0,1.0,,
3987,3.08675,0.75,,
3988,0.0,1.0,,
3989,3.493,0.83333,,
3990,0.0,1.0,,
3991,0.0,1.0,,
3992,0.0,1.0,,
3993,0.00035,1.0,,
3994,0.0,1.0,,
3995,0.0,1.0,,
3996,0.0,1.0,,
3997,0.0,1.0,,
3998,0.00032,1.0,,
3999,0.00011,1.0,,
4000,0.0,1.0,,
4001,0.0,1.0,,
4002,0.0,1.0,,
4003,0.0,1.0,,
4004,2.1184,0.83333,,
4005,4.30554,0.8,,
4006,0.41058,0.8,,
4007,0.0,1.0,,
4008,3e-05,1.0,,
4009,1e-05,1.0,,
4010,0.0,1.0,,
4011,0.00059,1.0,,
4012,3.34998,0.8,,
4013,0.0,1.0,,
4014,1.31402,0.83333,,
4015,2.04705,0.75,,
4016,0.67607,0.875,,
4017,0.0,1.0,,
4018,0.0,1.0,,
4019,0.0,1.0,,
4020,2.32886,0.875,,
4021,0.0,1.0,,
4022,0.0,1.0,,
4023,0.07618,1.0,,
4024,0.0,1.0,,
4025,0.0,1.0,,
4026,0.0,1.0,,
4027,0.0,1.0,,
4028,0.0,1.0,,
4029,0.02268,1.0,,
4030,0.0,1.0,,
4031,0.0,1.0,,
4032,0.0,1.0,,
4033,0.0,1.0,,
4034,0.0,1.0,,
4035,0.0,1.0,,
4036,0.0,1.0,,
4037,0.00768,1.0,,
4038,0.0,1.0,,
4039,0.0,1.0,,
4040,0.0,1.0,,
4041,2e-05,1.0,,
4042,0.0,1.0,,
4043,0.0,1.0,,
4044,0.00013,1.0,,
4045,0.0,1.0,,
4046,1.88218,0.83333,,
4047,0.0,1.0,,
4048,0.0,1.0,,
4049,0.0,1.0,,
4050,0.03545,1.0,,
4051,0.0,1.0,,
4052,0.0,1.0,,
4053,0.0,1.0,,
4054,3.63344,0.6,,
4055,0.0,1.0,,
4056,0.0,1.0,,
4057,0.03083,1.0,,
4058,0.0,1.0,,
4059,0.0,1.0,,
4060,0.0,1.0,,
4061,0.0,1.0,,
4062,0.0,1.0,,
4063,1.57925,0.85714,,
4064,0.0,1.0,,
4065,0.0,1.0,,
4066,0.0,1.0,,
4067,0.0,1.0,,
4068,2e-05,1.0,,
4069,0.0,1.0,,
4070,0.0,1.0,,
4071,0.0,1.0,,
4072,0.37788,0.8,,
4073,0.0,1.0,,
4074,4e-05,1.0,,
4075,0.0,1.0,,
4076,0.0,1.0,,
4077,0.0,1.0,,
4078,2.90336,0.83333,,
4079,0.0,1.0,,
4080,0.29069,0.83333,,
4081,0.00073,1.0,,
4082,0.0,1.0,,
4083,0.0,1.0,,
4084,0.15938,0.83333,,
4085,0.0,1.0,,
4086,0.0,1.0,,
4087,0.0,1.0,,
4088,0.00231,1.0,,
4089,2e-05,1.0,,
4090,0.0,1.0,,
4091,2.81236,0.8,,
4092,0.0,1.0,,
4093,8e-05,1.0,,
4094,0.0,1.0,,
4095,0.0,1.0,,
4096,1e-05,1.0,,
4097,0.0,1.0,,
4098,0.0,1.0,,
4099,0.9268,0.85714,,
4100,0.00634,1.0,,
4101,0.05203,1.0,,
4102,0.0,1.0,,
4103,0.0,1.0,,
4104,0.13309,0.875,,
4105,0.0,1.0,,
4106,0.0,1.0,,
4107,0.0,1.0,,
4108,0.0,1.0,,
4109,0.0,1.0,,
4110,0.0,1.0,,
4111,1.03938,0.85714,,
4112,0.0,1.0,,
4113,0.0,1.0,,
4114,0.0,1.0,,
4115,0.0,1.0,,
4116,0.0,1.0,,
4117,0.0,1.0,,
4118,0.0,1.0,,
4119,0.0,1.0,,
4120,0.0,1.0,,
4121,3.48489,0.85714,,
4122,0.0,1.0,,
4123,0.0,1.0,,
4124,0.0,1.0,,
4125,0.13877,1.0,,
4126,0.0,1.0,,
4127,0.0,1.0,,
4128,0.0,1.0,,
4129,0.0,1.0,,
4130,0.0,1.0,,
4131,0.10356,1.0,,
4132,0.0,1.0,,
4133,2.62896,0.85714,,
4134,0.0,1.0,,
4135,0.0,1.0,,
4136,0.0,1.0,,
4137,1.45048,0.85714,,
4138,0.0,1.0,,
4139,0.0,1.0,,
4140,4.49118,0.75,,
4141,0.0,1.0,,
4142,5.58757,0.8,,
4143,0.0,1.0,,
4144,0.0,1.0,,
4145,0.0,1.0,,
4146,0.0,1.0,,
4147,1e-05,1.0,,
4148,1.00012,0.83333,,
4149,0.0,1.0,,
4150,0.0,1.0,,
4151,0.0,1.0,,
4152,0.0,1.0,,
4153,0.0,1.0,,
4154,0.84476,0.9,,
4155,0.0,1.0,,
4156,0.0,1.0,,
4157,0.79514,0.875,,
4158,0.00014,1.0,,
4159,0.0,1.0,,
4160,0.00333,1.0,,
4161,1e-05,1.0,,
4162,0.0,1.0,,
4163,0.31882,0.85714,,
4164,0.0,1.0,,
4165,0.0034,1.0,,
4166,0.0,1.0,,
4167,0.0,1.0,,
4168,0.0064,1.0,,
4169,4e-05,1.0,,
4170,0.0,1.0,,
4171,0.00409,1.0,,
4172,0.0,1.0,,
4173,5.22486,0.8,,
4174,0.0,1.0,,
4175,0.0,1.0,,
4176,0.0,1.0,,
4177,0.0,1.0,,
4178,0.0,1.0,,
4179,0.0,1.0,,
4180,0.0,1.0,,
4181,1e-05,1.0,,
4182,0.0,1.0,,
4183,0.0,1.0,,
4184,0.0,1.0,,
4185,0.0,1.0,,
4186,0.0,1.0,,
4187,0.0,1.0,,
4188,3e-05,1.0,,
4189,0.0,1.0,,
4190,0.0,1.0,,
4191,0.0,1.0,,
4192,0.0,1.0,,
4193,0.0,1.0,,
4194,0.0,1.0,,
4195,0.0,1.0,,
4196,0.0,1.0,,
4197,1.84675,0.85714,,
4198,0.0,1.0,,
4199,0.0,1.0,,
4200,0.0,1.0,,
4201,0.00031,1.0,,
4202,0.0,1.0,,
4203,0.0,1.0,,
4204,0.00013,1.0,,
4205,0.0,1.0,,
4206,1e-05,1.0,,
4207,0.0,1.0,,
4208,2.03738,0.75,,
4209,0.0,1.0,,
4210,0.0,1.0,,
4211,0.0,1.0,,
4212,0.0,1.0,,
4213,0.0,1.0,,
4214,0.0,1.0,,
4215,0.0,1.0,,
4216,0.0,1.0,,
4217,0.0,1.0,,
4218,0.0,1.0,,
4219,0.0,1.0,,
4220,0.0,1.0,,
4221,0.00015,1.0,,
4222,0.0,1.0,,
4223,0.0,1.0,,
4224,0.0,1.0,,
4225,0.0,1.0,,
4226,4e-05,1.0,,
4227,0.0,1.0,,
4228,0.0,1.0,,
4229,0.0,1.0,,
4230,0.0,1.0,,
4231,0.0,1.0,,
4232,0.0,1.0,,
4233,0.0,1.0,,
4234,0.0,1.0,,
4235,0.0,1.0,,
4236,0.0,1.0,,
4237,0.0,1.0,,
4238,0.0,1.0,,
4239,0.11437,1.0,,
4240,0.0,1.0,,
4241,0.0,1.0,,
4242,0.0,1.0,,
4243,1.47631,0.83333,,
4244,0.0,1.0,,
4245,0.01712,1.0,,
4246,2.04159,0.75,,
4247,7e-05,1.0,,
4248,0.00403,1.0,,
4249,0.0,1.0,,
4250,0.00038,1.0,,
4251,2.21008,0.71429,,
4252,0.0,1.0,,
4253,0.0,1.0,,
4254,0.0,1.0,,
4255,0.00355,1.0,,
4256,0.0,1.0,,
4257,2.48915,0.8,,
4258,0.0,1.0,,
4259,0.0,1.0,,
4260,3e-05,1.0,,
4261,0.0,1.0,,
4262,0.0,1.0,,
4263,0.0,1.0,,
4264,0.0,1.0,,
4265,0.0,1.0,,
4266,0.0,1.0,,
4267,2.22191,0.8,,
4268,0.0,1.0,,
4269,2e-05,1.0,,
4270,0.0,1.0,,
4271,0.0,1.0,,
4272,0.0,1.0,,
4273,1.72481,0.83333,,
4274,0.0,1.0,,
4275,0.0,1.0,,
4276,0.87486,0.85714,,
4277,0.0,1.0,,
4278,0.0,1.0,,
4279,0.0,1.0,,
4280,0.0,1.0,,
4281,0.0,1.0,,
4282,0.0,1.0,,
4283,0.0,1.0,,
4284,0.0,1.0,,
4285,0.0,1.0,,
4286,0.0,1.0,,
4287,0.0,1.0,,
4288,0.0,1.0,,
4289,0.33574,0.85714,,
4290,0.0,1.0,,
4291,0.0176,1.0,,
4292,0.0,1.0,,
4293,0.0,1.0,,
4294,0.0,1.0,,
4295,0.0,1.0,,
4296,0.0,1.0,,
4297,4.10486,0.8,,
4298,1.25386,0.71429,,
4299,0.0,1.0,,
4300,0.0,1.0,,
4301,0.0,1.0,,
4302,0.0,1.0,,
4303,0.0,1.0,,
4304,0.0,1.0,,
4305,0.00239,1.0,,
4306,0.57375,0.8,,
4307,0.0,1.0,,
4308,0.0,1.0,,
4309,0.0,1.0,,
4310,0.0,1.0,,
4311,0.0,1.0,,
4312,0.03918,1.0,,
4313,0.0,1.0,,
4314,2.43301,0.88889,,
4315,0.0,1.0,,
4316,0.0,1.0,,
4317,0.0,1.0,,
4318,3.32509,0.875,,
4319,1.57244,0.85714,,
4320,0.0,1.0,,
4321,0.81655,0.8,,
4322,0.0,1.0,,
4323,0.30872,0.85714,,
4324,1e-05,1.0,,
4325,0.0,1.0,,
4326,0.0,1.0,,
4327,0.0,1.0,,
4328,7e-05,1.0,,
4329,0.0,1.0,,
4330,0.0,1.0,,
4331,0.0,1.0,,
4332,0.0,1.0,,
4333,0.2139,0.8,,
4334,0.0,1.0,,
4335,0.0,1.0,,
4336,0.0,1.0,,
4337,0.0,1.0,,
4338,0.0,1.0,,
4339,0.0,1.0,,
4340,0.0,1.0,,
4341,0.0,1.0,,
4342,0.0,1.0,,
4343,0.0,1.0,,
4344,1.34081,0.8,,
4345,0.0,1.0,,
4346,0.0,1.0,,
4347,0.0,1.0,,
4348,0.0,1.0,,
4349,0.0,1.0,,
4350,4.86035,0.8,,
4351,0.0,1.0,,
4352,0.00021,1.0,,
4353,0.0,1.0,,
4354,0.0,1.0,,
4355,0.0,1.0,,
4356,2.96704,0.83333,,
4357,0.0,1.0,,
4358,0.0,1.0,,
4359,0.0,1.0,,
4360,2.13709,0.75,,
4361,0.00363,1.0,,
4362,0.0,1.0,,
4363,0.0,1.0,,
4364,0.0,1.0,,
4365,0.01134,1.0,,
4366,0.0,1.0,,
4367,0.0,1.0,,
4368,0.0,1.0,,
4369,3e-05,1.0,,
4370,0.0,1.0,,
4371,0.0,1.0,,
4372,1e-05,1.0,,
4373,0.0,1.0,,
4374,0.0773,1.0,,
4375,0.0,1.0,,
4376,0.0,1.0,,
4377,0.0,1.0,,
4378,0.0,1.0,,
4379,0.00974,1.0,,
4380,0.0,1.0,,
4381,3.65997,0.83333,,
4382,0.0006,1.0,,
4383,0.01378,1.0,,
4384,0.0,1.0,,
4385,0.0,1.0,,
4386,2.28449,0.6,,
4387,1e-05,1.0,,
4388,0.0,1.0,,
4389,4.00604,0.85714,,
4390,0.0,1.0,,
4391,2.85352,0.85714,,
4392,0.0,1.0,,
4393,0.0,1.0,,
4394,0.0,1.0,,
4395,1.01972,0.875,,
4396,0.0,1.0,,
4397,0.0,1.0,,
4398,0.0,1.0,,
4399,0.10237,0.875,,
4400,2.01368,0.85714,,
4401,0.0,1.0,,
4402,0.0,1.0,,
4403,0.0,1.0,,
4404,0.0,1.0,,
4405,0.46057,0.8,,
4406,0.0,1.0,,
4407,0.95655,0.875,,
4408,0.0,1.0,,
4409,6e-05,1.0,,
4410,0.0,1.0,,
4411,1e-05,1.0,,
4412,0.0,1.0,,
4413,0.00053,1.0,,
4414,0.0,1.0,,
4415,0.0,1.0,,
4416,0.0,1.0,,
4417,2e-05,1.0,,
4418,4e-05,1.0,,
4419,3.28317,0.8,,
4420,0.2059,0.75,,
4421,0.639,0.83333,,
4422,0.0,1.0,,
4423,0.0,1.0,,
4424,1.63766,0.6,,
4425,0.0,1.0,,
4426,1.02604,0.8,,
4427,0.0,1.0,,
4428,5e-05,1.0,,
4429,0.0,1.0,,
4430,0.0,1.0,,
4431,0.0,1.0,,
4432,0.0,1.0,,
4433,0.0,1.0,,
4434,0.0,1.0,,
4435,0.0,1.0,,
4436,0.00014,1.0,,
4437,4e-05,1.0,,
4438,0.0,1.0,,
4439,3e-05,1.0,,
4440,0.0,1.0,,
4441,0.0,1.0,,
4442,0.0,1.0,,
4443,1.38105,0.8,,
4444,0.87452,0.83333,,
4445,0.0,1.0,,
